pos,gen_pos,count
38216810,0.3821681,3
38216868,0.38216868,1
38228837,0.38228837,1
38239420,0.3823942,2
38254554,0.38254554,2
38276851,0.38276851,1
38290673,0.38290673000000003,3
38319641,0.38319641,3
38322795,0.38322795,3
38330160,0.3833016,1
38333078,0.38333078,1
38350960,0.3835096,3
38363927,0.38363927000000003,1
38384581,0.38384581,2
38473139,0.38473139,2
38476767,0.38476767,1
38499950,0.3849995,4
38514104,0.38514104,1
38524323,0.38524323,4
38531338,0.38531338,1
38538415,0.38538415,4
38544069,0.38544069000000003,1
38575750,0.38575750000000003,1
38612440,0.38612440000000003,1
38612960,0.3861296,3
38631837,0.38631837,1
38634536,0.38634536,2
38671879,0.38671879000000003,1
38687435,0.38687435000000003,2
38720193,0.38720193,3
38804312,0.38804312,2
38813789,0.38813789,1
38830175,0.38830175,1
38833389,0.38833389,3
38840732,0.38840732,4
38841013,0.38841013,4
38872745,0.38872745000000003,3
38888186,0.38888186,3
38898474,0.38898474,1
38900166,0.38900166,2
38914676,0.38914676,4
38927594,0.38927594,2
38942021,0.38942021,1
38955161,0.38955161,2
38958400,0.389584,1
38975451,0.38975451,1
38980797,0.38980797,3
38980870,0.3898087,1
38993627,0.38993627000000003,3
39016250,0.3901625,1
39063524,0.39063524,1
39068145,0.39068145,1
39093453,0.39093453,1
39124070,0.3912407,2
39167031,0.39167031,1
39169861,0.39169861,1
39187348,0.39187348,2
39214929,0.39214929,1
39247728,0.39247728,2
39249083,0.39249083,3
39250638,0.39250638,1
39253143,0.39253143,1
39256552,0.39256552,4
39257181,0.39257181,4
39260941,0.39260941,1
39277628,0.39277628000000003,4
39285457,0.39285457,4
39287053,0.39287053,1
39302209,0.39302209,2
39314962,0.39314962000000003,2
39315163,0.39315163000000003,2
39318045,0.39318045,2
39319474,0.39319474,3
39350187,0.39350187000000003,2
39403153,0.39403153,1
39456677,0.39456677,3
39495540,0.3949554,2
39507379,0.39507379000000004,1
39509092,0.39509092,2
39517440,0.3951744,3
39520167,0.39520167,2
39529787,0.39529787,2
39530030,0.3953003,2
39558152,0.39558152,2
39561031,0.39561031,2
39596492,0.39596492,4
39603698,0.39603698,2
39606960,0.3960696,1
39608334,0.39608334,2
39624920,0.3962492,3
39641336,0.39641336,1
39654855,0.39654855,2
39665344,0.39665344,1
39668622,0.39668622000000003,2
39698197,0.39698197,2
39711043,0.39711043,3
39719162,0.39719162,1
39723996,0.39723996,1
39730930,0.39730930000000003,2
39738750,0.3973875,3
39780617,0.39780617,2
39786620,0.3978662,1
39803678,0.39803678000000003,1
39806070,0.3980607,4
39812896,0.39812896000000003,1
39815952,0.39815952,3
39816951,0.39816951,1
39821955,0.39821955000000003,3
39822293,0.39822293000000003,1
39831067,0.39831067000000003,2
39836211,0.39836211,1
39881339,0.39881339,1
39885521,0.39885521,4
39902657,0.39902657,2
39914518,0.39914518,2
39926851,0.39926851,2
40004054,0.40004054,1
40023122,0.40023122,2
40045366,0.40045366,3
40063542,0.40063542,1
40084746,0.40084746,2
40084986,0.40084986,2
40106780,0.40106780000000003,3
40126342,0.40126342,1
40133174,0.40133174,1
40154162,0.40154162,3
40217552,0.40217552,2
40223216,0.40223216,2
40225972,0.40225972,3
40228695,0.40228695000000003,2
40245353,0.40245353,2
40255287,0.40255287,3
40258721,0.40258721000000003,1
40286429,0.40286429,4
40293468,0.40293468,2
40293787,0.40293787000000003,2
40293844,0.40293844,1
40293963,0.40293963,1
40294982,0.40294982,1
40347618,0.40347618,1
40359752,0.40359752,3
40364075,0.40364075,2
40371057,0.40371057,1
40378424,0.40378424,1
40391712,0.40391712,1
40443296,0.40443296,3
40446396,0.40446396,2
40451466,0.40451466,1
40453254,0.40453254,1
40473432,0.40473432,4
40501193,0.40501193,1
40517243,0.40517243000000003,4
40518197,0.40518197,3
40518595,0.40518595,1
40520338,0.40520338,1
40544733,0.40544733,1
40547472,0.40547472,4
40561779,0.40561779000000003,2
40572821,0.40572821000000003,2
40630879,0.40630879000000003,1
40643110,0.4064311,1
40647810,0.4064781,4
40649613,0.40649613,4
40653530,0.4065353,4
40709835,0.40709835,4
40711962,0.40711962,2
40714260,0.4071426,4
40715066,0.40715066,1
40722877,0.40722877,1
40724285,0.40724285,1
40729506,0.40729506,2
40738119,0.40738119,4
40750534,0.40750534,1
40778030,0.4077803,1
40780813,0.40780813,2
40785231,0.40785231,1
40785685,0.40785685,2
40792580,0.4079258,1
40796020,0.4079602,1
40823894,0.40823894,4
40825413,0.40825413,4
40846236,0.40846236,3
40846798,0.40846798,2
40848156,0.40848156,1
40848810,0.4084881,1
40957951,0.40957951000000004,1
40975034,0.40975034,1
40983676,0.40983676,1
40985592,0.40985592,2
40986863,0.40986863,2
41017314,0.41017314,3
41052272,0.41052272,2
41054375,0.41054375,1
41061111,0.41061111,1
41083707,0.41083707,1
41127104,0.41127104000000003,1
41142146,0.41142146,1
41145719,0.41145719000000003,2
41150480,0.4115048,4
41150847,0.41150847,4
41151227,0.41151227,4
41152491,0.41152491,4
41160148,0.41160148,2
41161303,0.41161303,3
41184140,0.4118414,4
41184808,0.41184808,4
41278908,0.41278908000000003,3
41343291,0.41343291,2
41348349,0.41348349,2
41351285,0.41351285,3
41372214,0.41372214,3
41396748,0.41396748,1
41409796,0.41409796,2
41435991,0.41435991,1
41446635,0.41446635,2
41496010,0.4149601,2
41511650,0.4151165,1
41551139,0.41551139000000004,3
41554167,0.41554167000000003,2
41555254,0.41555254,1
41566493,0.41566493,2
41568960,0.4156896,1
41579634,0.41579634,1
41588555,0.41588555,1
41602766,0.41602766,1
41603667,0.41603667,4
41603747,0.41603747,4
41651310,0.4165131,2
41655178,0.41655178,1
41789483,0.41789483,1
41817243,0.41817243,1
41830985,0.41830985,1
41833159,0.41833159000000003,1
41833417,0.41833417,1
41840717,0.41840717,1
41863002,0.41863002,4
41892218,0.41892218000000003,1
41898554,0.41898554,3
41933307,0.41933307000000003,1
41953826,0.41953826,2
41975630,0.4197563,4
41980236,0.41980236,2
41997545,0.41997545000000003,2
42037257,0.42037257,1
42105253,0.42105253000000004,4
42146004,0.42146004000000004,1
42148340,0.4214834,2
42185925,0.42185925,3
42187016,0.42187016,1
42208790,0.4220879,4
42213794,0.42213794,4
42252585,0.42252585000000004,1
42258400,0.422584,4
42338664,0.42338664000000004,1
42340997,0.42340997,4
42345467,0.42345467000000003,2
42352970,0.4235297,4
42356446,0.42356446000000003,1
42372926,0.42372926,4
42394305,0.42394305,2
42435123,0.42435123,2
42438615,0.42438615,2
42460855,0.42460855000000003,3
42460873,0.42460873,2
42466352,0.42466352,1
42467308,0.42467308000000004,2
42471597,0.42471597,2
42475144,0.42475144000000004,2
42506775,0.42506775,1
42556652,0.42556652,2
42572541,0.42572541,1
42599820,0.4259982,4
42659738,0.42659738,3
42695048,0.42695048,2
42721855,0.42721855000000003,2
42729391,0.42729391,4
42731720,0.4273172,2
42739433,0.42739433,1
42806795,0.42806795000000003,1
42854422,0.42854422000000003,1
42855239,0.42855239,4
42856191,0.42856191,3
42871262,0.42871262,2
42876890,0.4287689,1
42919653,0.42919653,2
42921854,0.42921854,2
42929514,0.42929514,3
42936442,0.42936442,1
42963446,0.42963446,1
42985428,0.42985428000000003,2
42986864,0.42986864,2
42995270,0.4299527,1
42995819,0.42995819,2
43000562,0.43000562000000003,1
43013257,0.43013257,1
43016384,0.43016384,1
43017554,0.43017554,2
43024155,0.43024155000000003,1
43027869,0.43027869,2
43037210,0.43037210000000004,1
43050682,0.43050682,1
43114778,0.43114778000000004,4
43115057,0.43115057,4
43120212,0.43120212,4
43121586,0.43121586,4
43124582,0.43124582,3
43124699,0.43124699,2
43150999,0.43150999,1
43159470,0.4315947,1
43221991,0.43221991,4
43223741,0.43223741,4
43244469,0.43244469,4
43246364,0.43246364,4
43320336,0.43320336,2
43331101,0.43331101,1
43379942,0.43379942,2
43402224,0.43402224,1
43409200,0.43409200000000003,1
43422874,0.43422874,3
43445042,0.43445042,4
43450830,0.4345083,1
43465602,0.43465602000000003,3
43469376,0.43469376,1
43525180,0.4352518,4
43546891,0.43546891,1
43551063,0.43551063,1
43569246,0.43569246,1
43585659,0.43585659,1
43587280,0.4358728,4
43589608,0.43589608,1
43604418,0.43604418,1
43611488,0.43611488,4
43649368,0.43649368,1
43665022,0.43665022000000003,1
43674372,0.43674372,3
43694179,0.43694179,2
43707643,0.43707643,3
43723060,0.4372306,2
43742644,0.43742644,2
43755412,0.43755412,1
43760542,0.43760542,3
43830816,0.43830816,4
43856880,0.43856880000000004,1
43865674,0.43865674,4
43887189,0.43887189,1
43900435,0.43900435,1
43974685,0.43974685,4
43994262,0.43994262,2
44058874,0.44058874000000003,3
44111346,0.44111346,3
44147053,0.44147053,2
44151669,0.44151669,1
44152417,0.44152417,1
44194244,0.44194244,2
44205399,0.44205399,1
44213069,0.44213069,4
44236927,0.44236927000000004,1
44271040,0.4427104,4
44276429,0.44276429,2
44292206,0.44292206,2
44296017,0.44296017,1
44299351,0.44299351000000003,3
44303155,0.44303155,2
44309022,0.44309022000000003,1
44327985,0.44327985000000003,1
44330676,0.44330676,1
44335779,0.44335779000000003,3
44335936,0.44335936000000004,1
44355787,0.44355787,4
44424572,0.44424572,3
44490055,0.44490055,4
44509750,0.44509750000000003,1
44536416,0.44536416,1
44551559,0.44551559,1
44561427,0.44561427000000003,1
44564403,0.44564403,1
44572074,0.44572074,2
44580648,0.44580648,4
44588092,0.44588092,1
44623047,0.44623047,2
44629978,0.44629978000000003,2
44632183,0.44632183000000003,3
44658833,0.44658833000000003,3
44678574,0.44678574,2
44679548,0.44679548,2
44739169,0.44739169,2
44750599,0.44750599,1
44754355,0.44754355,1
44852200,0.44852200000000003,1
44856311,0.44856311,1
44874458,0.44874458,1
44884640,0.44884640000000003,3
44911017,0.44911017000000003,1
44913758,0.44913758000000004,1
44938485,0.44938485,3
44974471,0.44974471,4
44992355,0.44992355,2
45026244,0.45026244,2
45033756,0.45033756,3
45036119,0.45036119,3
45037234,0.45037234,3
45038748,0.45038748,2
45083061,0.45083061,1
45112237,0.45112237,1
45132879,0.45132879000000004,3
45152516,0.45152516000000004,1
45153104,0.45153104,1
45158358,0.45158358,1
45160192,0.45160192,1
45177782,0.45177782,2
45180523,0.45180523,2
45221480,0.45221480000000003,3
45224364,0.45224364,4
45236813,0.45236813000000003,1
45247568,0.45247568,1
45259212,0.45259212,3
45283030,0.4528303,2
45314039,0.45314039,2
45315108,0.45315108,1
45326750,0.4532675,2
45346705,0.45346705,2
45347076,0.45347076000000003,2
45402338,0.45402338000000003,4
45407163,0.45407163,4
45407474,0.45407474000000003,1
45410301,0.45410301000000003,1
45413275,0.45413275000000003,1
45452336,0.45452336,1
45453516,0.45453516,1
45456979,0.45456979000000003,2
45473926,0.45473926000000003,3
45505069,0.45505069000000004,2
45505801,0.45505801,2
45506726,0.45506726000000003,1
45512698,0.45512698,1
45536922,0.45536922,1
45547130,0.4554713,3
45550507,0.45550507,2
45553130,0.45553130000000003,2
45565336,0.45565336,2
45569372,0.45569372,1
45576067,0.45576067000000003,2
45591131,0.45591131,1
45642569,0.45642569,2
45675158,0.45675158,3
45704932,0.45704932000000004,2
45721612,0.45721612,2
45736424,0.45736424000000003,1
45758975,0.45758975,1
45765388,0.45765388,4
45774751,0.45774751,1
45787568,0.45787568,1
45793283,0.45793283,3
45819631,0.45819631,3
45833231,0.45833231,1
45881561,0.45881561,4
45890957,0.45890957,4
45900536,0.45900536000000003,4
45900975,0.45900975,1
45913379,0.45913379,2
45914557,0.45914557,4
45944157,0.45944157,1
45964974,0.45964974000000003,1
45971876,0.45971876,1
45983746,0.45983746000000003,1
46004469,0.46004469000000003,1
46017304,0.46017304000000003,1
46021332,0.46021332000000004,1
46022954,0.46022954,4
46026374,0.46026374000000003,3
46029585,0.46029585,1
46032044,0.46032044,2
46054002,0.46054002,2
46057796,0.46057796,2
46061726,0.46061726000000003,2
46077208,0.46077208000000003,3
46102912,0.46102912,3
46109802,0.46109802,2
46127262,0.46127262,2
46206186,0.46206186,4
46247870,0.4624787,1
46257482,0.46257482,1
46279671,0.46279671,1
46279908,0.46279908000000003,3
46280299,0.46280299,2
46283682,0.46283682,1
46286165,0.46286165,1
46307283,0.46307283,2
46307778,0.46307778,1
46310962,0.46310962,4
46320434,0.46320434,2
46326968,0.46326968,2
46399777,0.46399777000000003,3
46405477,0.46405477,3
46406962,0.46406962,1
46410102,0.46410102000000003,1
46410413,0.46410413,2
46411341,0.46411341,2
46426073,0.46426073,3
46430067,0.46430067,1
46432495,0.46432495,4
46454273,0.46454273,4
46464085,0.46464085,3
46508471,0.46508471,2
46540937,0.46540937,3
46557453,0.46557453,4
46574065,0.46574065000000003,1
46582559,0.46582559,1
46583618,0.46583618,1
46585788,0.46585788,3
46587262,0.46587262,1
46596808,0.46596808,1
46605829,0.46605829,1
46625725,0.46625725,4
46644383,0.46644383,1
46647297,0.46647297,4
46658773,0.46658773000000003,1
46703205,0.46703205000000003,2
46705886,0.46705886,2
46729769,0.46729769,1
46749742,0.46749742,3
46752296,0.46752296,3
46763851,0.46763851,4
46769632,0.46769632,2
46790190,0.46790190000000004,2
46801824,0.46801824000000003,2
46840655,0.46840655000000003,3
46876484,0.46876484,2
46877732,0.46877732,2
46882756,0.46882756000000003,1
46886307,0.46886307,2
46900310,0.4690031,1
46900668,0.46900668,1
46908483,0.46908483,2
46917831,0.46917831,2
46931395,0.46931395000000004,3
46968250,0.4696825,2
46978627,0.46978627,3
46989419,0.46989419,2
47019729,0.47019729,1
47032831,0.47032831,2
47049517,0.47049517,1
47068888,0.47068888000000003,2
47070070,0.4707007,2
47070755,0.47070755000000003,2
47080567,0.47080567,3
47133832,0.47133832000000003,4
47134855,0.47134855000000003,4
47142145,0.47142145,1
47162373,0.47162373,2
47186208,0.47186208,4
47208879,0.47208879000000004,1
47223940,0.47223940000000003,4
47232427,0.47232427,1
47253278,0.47253278,1
47261330,0.4726133,3
47283633,0.47283633,4
47305367,0.47305367000000004,1
47306924,0.47306924,1
47340057,0.47340057,1
47345440,0.4734544,4
47356275,0.47356275000000003,1
47392706,0.47392706,1
47404235,0.47404235,4
47404418,0.47404418000000004,4
47419856,0.47419856,1
47454704,0.47454704000000003,4
47469279,0.47469279000000003,1
47470921,0.47470921,1
47524984,0.47524984000000003,1
47537713,0.47537713000000004,1
47555083,0.47555083000000004,3
47594998,0.47594998,3
47598738,0.47598738,3
47632345,0.47632345000000004,1
47662575,0.47662575,2
47662632,0.47662632,3
47674311,0.47674311,1
47678243,0.47678243000000003,1
47694452,0.47694452,1
47699209,0.47699209000000004,1
47712107,0.47712107000000004,1
47715612,0.47715612,1
47731709,0.47731709,1
47767250,0.4776725,1
47774257,0.47774257000000003,2
47777003,0.47777003,1
47780293,0.47780293,1
47860337,0.47860337000000003,1
47868574,0.47868574,4
47874221,0.47874221,4
47886533,0.47886533000000003,2
47909559,0.47909559,2
47951064,0.47951064,1
47951639,0.47951639,1
48054659,0.48054659,1
48081819,0.48081819000000003,1
48096559,0.48096559,4
48137977,0.48137977,3
48200762,0.48200762,1
48219305,0.48219305,4
48225908,0.48225908,1
48232325,0.48232325000000004,1
48261202,0.48261202000000003,1
48270844,0.48270844,1
48308934,0.48308934000000003,3
48319361,0.48319361,3
48410785,0.48410785,2
48418041,0.48418041,1
48426430,0.48426430000000004,3
48443559,0.48443559,1
48454349,0.48454349,3
48459012,0.48459012,1
48481509,0.48481509,1
48570622,0.48570622,1
48608139,0.48608139,1
48609713,0.48609713,1
48611582,0.48611582000000003,3
48629584,0.48629584000000003,3
48647783,0.48647783,1
48653886,0.48653886,1
48656084,0.48656084,1
48658056,0.48658056,1
48719236,0.48719236,1
48724467,0.48724467,2
48739617,0.48739617,2
48739745,0.48739745,1
48759701,0.48759701,1
48795741,0.48795741000000004,1
48797133,0.48797133000000004,4
48828198,0.48828198,1
48829455,0.48829455,4
48854905,0.48854905,1
48855053,0.48855053,3
48856098,0.48856098000000003,4
48858993,0.48858993,4
48861513,0.48861513,1
48883554,0.48883554,1
48906120,0.48906120000000003,1
48915949,0.48915949000000003,3
48921571,0.48921571,3
48968647,0.48968647,2
48975386,0.48975386,1
48975503,0.48975503000000004,1
48981862,0.48981862000000004,3
49019966,0.49019966000000004,1
49025847,0.49025847,2
49035312,0.49035312000000003,2
49083320,0.4908332,2
49122351,0.49122351000000003,4
49122834,0.49122834,1
49123595,0.49123595000000003,1
49130161,0.49130161,3
49140722,0.49140722000000003,1
49152108,0.49152108,1
49157184,0.49157184000000004,1
49164421,0.49164421,1
49207014,0.49207014,4
49228465,0.49228465,1
49239225,0.49239225000000003,1
49259676,0.49259676,2
49261927,0.49261927,2
49323293,0.49323293,1
49340642,0.49340642,1
49347029,0.49347029000000003,3
49393219,0.49393219,1
49404606,0.49404606,2
49426050,0.4942605,2
49448516,0.49448516000000003,1
49472105,0.49472105,1
49478226,0.49478226000000003,1
49491110,0.4949111,1
49508237,0.49508237,3
49517843,0.49517843,1
49540912,0.49540912000000004,1
49567005,0.49567005000000003,1
49572039,0.49572039,1
49575271,0.49575271,3
49612087,0.49612087,3
49627253,0.49627253,2
49631836,0.49631836,2
49653536,0.49653536000000004,3
49662981,0.49662981,4
49665405,0.49665405,1
49666579,0.49666579,2
49679443,0.49679443,1
49696099,0.49696099,2
49709927,0.49709927000000004,1
49720128,0.49720128,1
49730692,0.49730692,3
49789622,0.49789622,2
49799291,0.49799291,2
49804871,0.49804871,3
49821091,0.49821091,4
49822285,0.49822285,1
49825262,0.49825262000000003,3
49869495,0.49869495,3
49879557,0.49879557,4
49899808,0.49899808,2
49930766,0.49930766,1
49977664,0.49977664,2
49978070,0.4997807,2
50010996,0.50010996,2
50067736,0.50067736,2
50069118,0.50069118,1
50073133,0.50073133,2
50077214,0.50077214,1
50153277,0.50153277,1
50234554,0.50234554,1
50262970,0.5026297,2
50304435,0.50304435,3
50304672,0.5030467200000001,3
50306254,0.5030625400000001,4
50318099,0.50318099,1
50331757,0.50331757,2
50332369,0.50332369,1
50333065,0.50333065,1
50365160,0.5036516,2
50407599,0.50407599,1
50416762,0.50416762,1
50429407,0.50429407,1
50437562,0.50437562,2
50460499,0.50460499,1
50491474,0.50491474,3
50495266,0.50495266,1
50496577,0.50496577,4
50504068,0.50504068,1
50505021,0.50505021,1
50578895,0.50578895,1
50580754,0.50580754,1
50644919,0.50644919,3
50648971,0.50648971,1
50661089,0.50661089,4
50688866,0.50688866,1
50694932,0.50694932,2
50767390,0.5076739,2
50777763,0.50777763,1
50794120,0.5079412,2
50819336,0.50819336,2
50852396,0.50852396,4
50856743,0.50856743,2
50872707,0.5087270700000001,1
50879549,0.50879549,4
50881205,0.50881205,2
50900094,0.50900094,1
50902565,0.50902565,2
50918987,0.50918987,1
50921951,0.50921951,3
50950325,0.50950325,1
50954550,0.5095455,2
51012561,0.51012561,3
51027906,0.51027906,1
51096572,0.51096572,1
51119920,0.5111992,1
51129875,0.51129875,1
51136944,0.5113694400000001,2
51153559,0.51153559,2
51252802,0.51252802,2
51270800,0.512708,2
51303192,0.51303192,1
51305863,0.51305863,1
51318210,0.5131821,3
51343464,0.51343464,1
51346570,0.5134657,1
51351970,0.5135197,1
51363159,0.51363159,3
51375836,0.51375836,1
51396621,0.51396621,1
51414774,0.51414774,4
51490747,0.51490747,3
51491594,0.51491594,2
51516552,0.51516552,3
51552375,0.5155237500000001,2
51571036,0.51571036,3
51574953,0.51574953,3
51586417,0.5158641700000001,1
51614005,0.51614005,1
51665693,0.51665693,1
51669387,0.51669387,4
51720015,0.51720015,1
51737880,0.5173788,2
51741269,0.51741269,3
51752932,0.51752932,3
51755762,0.51755762,1
51758710,0.5175871,1
51766749,0.51766749,1
51806745,0.51806745,1
51842830,0.5184283000000001,1
51845062,0.51845062,2
51851952,0.51851952,1
51853980,0.5185398,1
51855528,0.5185552800000001,2
51898604,0.51898604,1
51978410,0.5197841,2
52027177,0.52027177,1
52030825,0.52030825,2
52033497,0.5203349700000001,4
52036694,0.5203669400000001,2
52041935,0.5204193500000001,1
52068165,0.52068165,2
52076774,0.52076774,3
52078020,0.5207802,2
52079153,0.52079153,4
52080939,0.52080939,4
52100400,0.521004,1
52155811,0.52155811,2
52175589,0.52175589,1
52178624,0.52178624,1
52183688,0.5218368800000001,1
52200656,0.52200656,1
52206421,0.52206421,2
52211158,0.52211158,3
52243466,0.52243466,3
52256934,0.52256934,1
52304022,0.5230402200000001,1
52321433,0.5232143300000001,1
52339085,0.52339085,2
52339867,0.5233986700000001,1
52343287,0.52343287,1
52344816,0.52344816,1
52351038,0.52351038,4
52364897,0.52364897,2
52382721,0.52382721,3
52401852,0.52401852,3
52452997,0.52452997,1
52489624,0.52489624,1
52506432,0.52506432,1
52513292,0.52513292,2
52517163,0.52517163,2
52521338,0.5252133800000001,1
52537006,0.52537006,1
52542311,0.52542311,2
52543397,0.52543397,1
52553613,0.52553613,2
52593460,0.5259346,2
52643469,0.52643469,1
52643715,0.52643715,3
52666082,0.52666082,3
52676330,0.5267633,3
52697023,0.52697023,1
52711465,0.52711465,2
52718108,0.52718108,2
52732990,0.5273299,1
52768002,0.52768002,2
52777692,0.52777692,4
52778758,0.52778758,1
52787836,0.52787836,1
52849918,0.52849918,4
52855027,0.52855027,1
52878090,0.5287809,3
52890462,0.52890462,3
52900178,0.52900178,4
52929616,0.52929616,1
52952624,0.52952624,2
52963062,0.52963062,1
52973447,0.52973447,4
52976153,0.52976153,4
52982194,0.52982194,2
53005748,0.53005748,4
53063534,0.53063534,3
53069610,0.5306961,4
53078881,0.53078881,3
53088318,0.53088318,1
53091726,0.5309172600000001,1
53110993,0.5311099300000001,1
53113308,0.53113308,1
53118462,0.53118462,1
53186979,0.53186979,1
53222991,0.53222991,1
53237607,0.53237607,4
53295944,0.5329594400000001,1
53307188,0.53307188,1
53363862,0.5336386200000001,4
53373057,0.53373057,2
53375253,0.53375253,3
53406478,0.53406478,1
53418225,0.53418225,4
53426378,0.53426378,4
53439525,0.53439525,3
53473264,0.53473264,1
53480689,0.53480689,1
53489212,0.53489212,3
53492559,0.5349255900000001,1
53492824,0.53492824,2
53495885,0.53495885,1
53520034,0.53520034,4
53564379,0.5356437900000001,1
53579946,0.53579946,4
53595251,0.53595251,4
53598582,0.5359858200000001,4
53604041,0.53604041,2
53604166,0.53604166,1
53611971,0.53611971,3
53619368,0.53619368,2
53658149,0.53658149,2
53678931,0.53678931,1
53681097,0.53681097,2
53695912,0.53695912,1
53699557,0.53699557,2
53716515,0.53716515,4
53750202,0.53750202,1
53759564,0.53759564,1
53794921,0.5379492100000001,3
53796996,0.53796996,2
53814729,0.5381472900000001,4
53819178,0.53819178,1
53823716,0.53823716,2
53862336,0.53862336,2
53868406,0.53868406,2
53871109,0.5387110900000001,2
53871749,0.53871749,3
53874488,0.53874488,3
53915616,0.53915616,1
53921307,0.53921307,3
53942000,0.53942,3
53958524,0.53958524,4
53965703,0.53965703,4
53968890,0.5396889,1
54032506,0.54032506,2
54041142,0.54041142,1
54041358,0.5404135800000001,1
54046015,0.54046015,3
54075375,0.54075375,3
54083604,0.54083604,1
54084673,0.54084673,2
54118258,0.54118258,1
54147398,0.54147398,1
54160718,0.54160718,1
54177549,0.54177549,1
54192083,0.54192083,3
54218194,0.54218194,4
54226359,0.54226359,1
54242325,0.54242325,1
54266036,0.5426603600000001,1
54266417,0.54266417,1
54284298,0.54284298,4
54320448,0.54320448,1
54339543,0.54339543,1
54383187,0.54383187,3
54387865,0.54387865,2
54390600,0.543906,1
54412151,0.54412151,1
54414564,0.54414564,2
54418004,0.54418004,2
54440390,0.5444039,2
54473870,0.5447387,1
54493978,0.54493978,2
54526002,0.54526002,1
54528898,0.54528898,1
54555991,0.54555991,1
54556409,0.5455640900000001,1
54557859,0.54557859,3
54557990,0.5455799,1
54562217,0.54562217,1
54577438,0.54577438,1
54604759,0.54604759,3
54608906,0.54608906,1
54617382,0.54617382,2
54647203,0.54647203,1
54648084,0.54648084,3
54654561,0.54654561,1
54658987,0.54658987,4
54660563,0.5466056300000001,1
54664203,0.54664203,4
54677049,0.54677049,1
54680643,0.5468064300000001,1
54683976,0.54683976,3
54685437,0.54685437,3
54689266,0.54689266,4
54693692,0.54693692,1
54698713,0.54698713,4
54701938,0.54701938,4
54712234,0.54712234,1
54712238,0.54712238,4
54717973,0.54717973,4
54729503,0.54729503,3
54734547,0.54734547,2
54744839,0.54744839,2
54747386,0.54747386,4
54752200,0.5475220000000001,1
54775309,0.54775309,1
54778151,0.54778151,1
54792458,0.54792458,1
54798142,0.54798142,1
54841031,0.54841031,3
54842555,0.54842555,3
54849668,0.54849668,3
54851223,0.54851223,2
54876058,0.54876058,3
54887821,0.54887821,3
54887971,0.54887971,3
54896499,0.54896499,4
54908955,0.54908955,4
54911115,0.54911115,2
54918096,0.54918096,1
54924799,0.54924799,1
54972915,0.54972915,2
54997967,0.54997967,2
55001864,0.55001864,4
55034874,0.55034874,1
55045272,0.55045272,1
55089105,0.55089105,1
55096056,0.55096056,1
55112586,0.55112586,3
55120990,0.5512099,1
55127369,0.55127369,1
55139354,0.55139354,2
55157045,0.55157045,1
55160100,0.551601,1
55160232,0.55160232,1
55177004,0.55177004,1
55218908,0.55218908,3
55220924,0.55220924,1
55227005,0.55227005,1
55240484,0.55240484,1
55250089,0.55250089,1
55265621,0.55265621,1
55283531,0.55283531,3
55305703,0.5530570300000001,1
55312164,0.55312164,2
55330720,0.5533072,1
55341554,0.55341554,4
55356558,0.55356558,3
55372568,0.55372568,4
55376155,0.55376155,2
55390760,0.5539076,3
55408579,0.55408579,2
55413527,0.55413527,2
55418409,0.55418409,3
55443660,0.5544366000000001,1
55553896,0.55553896,1
55572225,0.55572225,4
55583402,0.55583402,1
55617821,0.55617821,1
55641556,0.55641556,3
55649230,0.5564923,2
55680585,0.55680585,4
55681416,0.5568141600000001,1
55691363,0.55691363,1
55694737,0.55694737,1
55713606,0.55713606,1
55720575,0.55720575,3
55721993,0.55721993,3
55730116,0.55730116,3
55743012,0.55743012,1
55745555,0.55745555,2
55747371,0.55747371,2
55752066,0.55752066,1
55752866,0.55752866,4
55753733,0.55753733,3
55760074,0.55760074,3
55765064,0.55765064,2
55772866,0.55772866,2
55789818,0.55789818,2
55792897,0.55792897,3
55799046,0.55799046,2
55810373,0.55810373,1
55819022,0.55819022,4
55827263,0.55827263,2
55830301,0.55830301,3
55842079,0.55842079,1
55850416,0.55850416,2
55914482,0.55914482,2
55933721,0.55933721,2
55946041,0.55946041,3
55956429,0.55956429,1
55998684,0.55998684,2
56006946,0.56006946,1
56008991,0.56008991,4
56017145,0.56017145,1
56028037,0.56028037,1
56043276,0.56043276,3
56060606,0.56060606,1
56076398,0.56076398,2
56102452,0.56102452,4
56106766,0.56106766,1
56106852,0.56106852,2
56107338,0.5610733800000001,1
56118745,0.56118745,2
56145044,0.56145044,1
56148737,0.56148737,3
56157354,0.56157354,3
56165475,0.56165475,1
56176620,0.5617662,4
56203405,0.5620340500000001,4
56219392,0.56219392,1
56257664,0.56257664,1
56290972,0.5629097200000001,1
56301487,0.5630148700000001,3
56305049,0.56305049,3
56308387,0.56308387,1
56312992,0.5631299200000001,3
56322505,0.56322505,3
56341291,0.56341291,3
56344213,0.56344213,1
56353584,0.56353584,2
56401791,0.56401791,1
56444770,0.5644477,1
56448671,0.5644867100000001,2
56449192,0.56449192,1
56452204,0.5645220400000001,1
56454772,0.56454772,1
56468780,0.5646878,1
56544865,0.56544865,2
56593663,0.56593663,1
56594141,0.56594141,3
56597147,0.56597147,2
56597631,0.56597631,2
56607308,0.56607308,3
56616120,0.5661612,1
56625242,0.56625242,1
56640955,0.56640955,1
56711021,0.5671102100000001,4
56715522,0.56715522,2
